Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,DLTR,EBAY,EA,EXPE,FB,FAST,FISV,FOXA,FOX,GILD,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LRCX,LBTYK,LBTYA,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MDLZ,MNST,MYL,NTAP,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,QCOM,REGN,ROST,SIRI,SWKS,SBUX,SNPS,TTWO,TSLA,TXN,KHC,TMUS,ULTA,UAL,VRSN,VRSK,VRTX,WBA,WDC,WLTW,WDAY,WYNN,XEL,XLNX
2020-01-08,5021500,2248500,53767000,1736500,602600,1765700,1528000,3508000,10496800,2214700,2036500,33019800,4364400,536900,1314800,1675500,3818900,1059000,935000,325800,3197900,1763100,1920900,1063200,1580300,702100,25175900,1261600,2912100,18097400,2492800,2870900,5911500,6072600,2651600,1990000,13475000,3795900,3323100,3709700,1799500,6607300,920900,730300,717500,679700,1698500,23133500,1373900,893100,652300,11434700,883500,1553700,3536000,2900000,1883900,1412800,1240000,334600,2403100,29730800,27746500,5435400,3026800,6933300,1801500,428200,7104500,6927700,1589100,479500,1832900,1500500,8293600,3681400,7619900,743100,1565200,20770200,2139000,7296300,1241800,1665900,31144300,3546900,5802900,3037400,1123400,4152500,705200,773100,1802600,17431800,6600100,486400,2819900,1176200,4828900,2172900
2020-01-09,7766600,1626300,76512800,1788200,1331300,1660000,1500900,3167300,6898900,1629000,1418500,42527100,5713500,579700,1164500,1189600,6278800,966500,2899800,273800,4239700,1514400,1624900,924300,1156000,810800,18203600,1605900,4049000,14195400,3261200,2154300,4131400,10787300,1818600,1746000,12642800,3811400,3434200,3621900,851000,5942300,683300,1551400,567600,879700,1977600,18813300,1076300,996300,1058500,10783100,916900,1374800,1961000,1238000,1141300,1197900,1585000,413800,2210600,22376100,21385000,5653900,3306500,6310700,2009200,702000,4709300,6377800,2429600,561200,1832400,1245600,5944700,3954700,9155500,587500,2185800,17167800,1935800,9443500,1211800,804300,28440400,3526600,8938400,2981900,1580100,2252200,760800,758800,1435400,8469600,5190700,914100,3037000,1203900,4494800,3107400
2020-01-10,4424300,1480400,44133700,1080100,589200,1312900,1820700,2853700,8106800,1777600,1610500,35161200,4456100,447700,708900,968700,6739500,1164500,2814200,198500,4070500,950000,1214600,912700,894100,320200,13502600,964600,2538300,15896200,2024200,2036500,2682400,5664400,1756000,1781500,12119400,3542400,2077200,2664000,1067100,5153900,1096200,749000,578000,951500,1204000,15200600,1127400,1282600,558600,10330500,883800,1405200,3634000,1525800,1178100,848200,1723300,680200,3153900,19122800,20725900,4639000,4468200,4624300,1794500,570000,4718300,7907400,2294000,569400,1205600,1048500,6965100,3099500,9668300,568100,1271700,17392500,2429900,7097900,739500,864800,12959500,3234000,4578200,2224800,1453900,2035700,656800,844700,1017300,6688000,4484300,673800,2006000,2180600,5295900,4509300
2020-01-13,4529600,2069200,34266800,2400600,468100,1536500,1652300,2780800,5874400,2004400,1357600,30383000,4111100,405700,1454200,926700,6549300,1401100,1936600,254900,2205400,1156400,2012200,933700,1324200,409500,18237400,1548900,2787200,21789300,1778600,3552100,3509100,7987600,1857400,1544700,14463400,3167600,3094300,2674400,1207000,6868900,900400,672800,478900,2338800,1938100,16453300,1697600,615200,566800,20839500,662000,1399400,3914300,1512000,4118600,987500,1646400,660800,2405400,16163000,21626500,7528600,2709900,4314800,1627400,832100,6290000,7996000,2313900,574500,1083200,1183200,9652500,5127200,10367800,637200,1392100,15844200,2960600,7382500,717100,1061100,26517600,4313200,4269100,2283400,1893900,2707600,431000,549500,1031500,5517800,4161000,427600,1506800,1817000,2737500,3608900
2020-01-14,7310500,2274400,38563200,2290000,1082300,1303800,1558900,3440900,8888900,2239100,1326800,40488600,7998000,609600,1146500,1688100,4878500,2112600,960900,331700,2891100,1023800,1547000,1656100,958500,446900,17948700,895100,3066800,16711900,1459900,3083200,4549100,7227300,1723400,1159300,13288900,5495600,2662600,4530900,1441500,9929700,1646800,1114900,468500,2174200,2830600,17051200,1216400,445300,613800,12398500,1279600,1731900,2318500,1378200,1644000,944700,2123500,976500,3353500,26454300,23477400,5984200,2884400,5985600,1433300,804600,7199400,8977200,2499200,432800,1439400,1518400,7182000,4159700,7800100,638900,1828000,20748800,2183500,5855200,802300,1768800,28996200,4626200,6794100,2050100,1479900,3243500,656200,617600,1042000,4466800,4479400,528000,1212900,2227100,2444000,2654500
2020-01-15,5703200,2213300,40199900,2015600,1571500,1077500,1282700,2896600,5689900,1920700,1729200,30480900,6314100,505300,1444000,2114600,3710400,1975600,955800,309000,2273300,1333600,1542300,611200,712600,425500,16289400,892100,2613400,15413500,1604000,4785200,3945100,10966000,1479100,2080600,10036500,4365800,2015100,6165200,889600,7080600,1972000,893500,501900,1178500,1105100,18498800,1147300,431900,654100,9567600,922800,1082900,2285100,1453100,996800,799900,1320000,592400,6176000,21638600,21417900,5681700,2947100,8858800,1470100,631100,5158000,6577600,2206200,349100,1463900,2091000,5955200,5002600,7259100,680700,1409100,20946500,2165500,6145300,842400,592600,17368800,3392300,4243700,1612300,1469100,1878900,349700,824100,1741500,3495600,5841100,573800,2051900,1913000,1949200,2645900
2020-01-16,7185600,2439600,58898900,1375500,959300,1304000,1173700,2659500,6442800,2085700,1413600,27207300,5733800,547500,2195900,2281200,4069900,2800000,1127200,546800,2150800,1242100,1519800,1104100,1067600,354100,20094900,796000,3048700,24424400,1758600,7035500,2141900,6955900,2108300,1650300,10015300,5958600,2011100,7362800,1835100,10633900,868200,786800,363900,722700,1343500,21365500,834700,498900,1119400,8572200,1197200,1606800,1455800,1143600,1409700,804500,1559000,315200,2439300,22732700,23865400,5481700,2614400,6116000,2221600,651000,5016000,7104800,2495100,875600,1330300,1478200,4770900,4977900,9295500,620500,1853700,13557400,1667500,5180300,819300,1041300,21736700,5475900,3950400,3109300,715300,2427500,365900,628000,2124000,4974700,5229500,610700,2059800,1639700,1919400,3029900
2020-01-17,8752800,2536100,57722500,1938400,793400,2621200,2396200,3997300,7379400,2582800,2303300,34454100,6327800,743900,2384900,2818200,4232600,1765000,1667900,470800,2689600,1893500,1285300,2252900,1353800,488800,27176200,1416400,4046000,27667100,2506500,10446600,2447300,12082300,3053300,1795100,15905900,12851800,4086600,4785900,1662700,13457600,1164400,783600,608100,1122800,1418500,21803400,2172700,592600,3945800,9941900,1604700,1929900,1610400,884400,1335400,1058900,2484900,359200,2348000,20549200,34371700,9336300,4423100,6404400,4240500,782400,6066500,6344800,2268300,606900,1721500,1585600,9730400,6908700,23694400,862800,2094800,14090500,1979300,6962800,1431800,1948900,13629100,5487100,6645600,3559600,805500,4221100,510500,549300,1599300,5048300,4217100,822700,1735500,2177600,2384300,3974000
2020-01-21,6914100,2121200,49095000,1335600,858200,2446500,2036700,3707800,16409400,3094200,2548400,27710800,5777400,573000,1455400,2016400,4090600,2253100,1382800,711700,2196700,1630800,1349000,1041000,1008500,469800,21771800,1442000,3823600,19141600,3585900,4927100,9623800,6925200,2165000,3218400,14275800,6476900,2426700,4104800,1416700,12261100,758700,1255100,654500,1289500,1228500,28358500,1636000,501400,1869100,13169800,1571400,1500000,3149700,2270100,1604700,2757200,2805400,590900,2056100,24821700,29517200,9152600,2375500,5655300,2623100,990200,14350300,5447900,2018200,622300,1527900,1796400,8746200,4440000,10868500,1488400,1853300,12909100,2158500,7094600,1015800,1398100,17803500,8631500,7106600,3612000,1093900,9546700,613200,648400,1399800,5940600,5044200,705700,1232700,5409700,4549300,3357400
2020-01-22,6110200,1600300,40772200,1420700,832500,1422900,1610800,3216300,9852600,1998200,1654700,25458100,5598700,1108600,1068600,2060100,4444000,1571000,1184800,357300,2926400,1156600,1368300,1878600,696900,325700,15186000,1948100,3534500,18251600,2218900,4259900,3153500,8023300,2423100,1578400,12212800,3501600,2922900,3920900,1321200,7906100,875100,692900,401800,826100,845400,29475100,2611200,677000,1323500,16055400,1084600,1504000,3490200,2169800,1205800,1297100,1957000,357200,1355500,22604400,24138800,4505300,1989900,5058800,2119700,503000,21730000,5981000,2422000,754200,991200,1381400,5305300,5366100,8342300,1320300,1770500,28995600,2597000,6157400,648900,1023100,31369000,8899700,4535000,1672500,1068300,8453200,510500,790700,1134000,3703800,3026400,384300,1883800,2903600,2659200,3025900
2020-01-23,5297200,2084400,40135400,1760100,982100,1332500,1351200,2484600,25611100,2088700,2170200,26118000,6540700,713000,1687300,1520300,4153900,1936100,1112400,368500,3026600,994300,1371700,1182300,779700,322800,16767700,4300600,3048100,37753000,1535900,4368600,3679600,7980200,1564900,3225400,11195000,3133600,2105300,5845500,2407400,14648700,818200,664600,454300,944400,1167100,42778700,1659500,980500,982700,14605400,1056900,1556600,2697300,1856700,868700,1863100,2182100,265900,1833200,26146100,19680800,6536600,2238500,4799200,2171100,860000,18200300,6112900,2534100,685400,1201700,1259300,8533900,3915700,11282000,737600,1989100,18264300,4327600,6100600,856500,980800,19651000,8598700,4280600,1754900,904400,6194300,298700,708100,978000,4994000,6943500,772700,1693900,4867700,2486900,2925300
