Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,DLTR,EBAY,EA,EXPE,FB,FAST,FISV,FOXA,FOX,GILD,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LRCX,LBTYK,LBTYA,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MDLZ,MNST,MYL,NTAP,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,QCOM,REGN,ROST,SIRI,SWKS,SBUX,SNPS,TTWO,TSLA,TXN,KHC,TMUS,ULTA,UAL,VRSN,VRSK,VRTX,WBA,WDC,WLTW,WDAY,WYNN,XEL,XLNX
2019-12-23,58.88999938964844,328.95001220703125,45.459999084472656,110.45999908447266,278.1400146484375,1350.6300048828125,1348.8399658203125,1793.0,29.192119598388672,241.31700134277344,118.52661895751953,283.32757568359375,60.88813018798828,296.1400146484375,182.9199981689453,170.02000427246094,128.8300018310547,301.55999755859375,86.0,2032.0999755859375,319.5299987792969,70.13999938964844,73.25963592529297,480.7200012207031,111.75,270.8599853515625,47.74897766113281,110.16000366210938,62.43206024169922,43.892677307128906,292.6929016113281,72.46894073486328,92.44000244140625,36.04465866088867,107.79000091552734,108.0,206.17999267578125,36.672828674316406,116.33000183105469,37.45500183105469,36.630001068115234,66.75,104.52400207519531,66.37999725341797,263.9800109863281,334.0199890136719,90.16000366210938,58.93974304199219,265.7628173828125,597.4199829101562,116.1097412109375,36.2599983215332,176.2397003173828,294.45001220703125,21.760000228881836,22.799999237060547,228.1300048828125,150.63600158691406,60.93550491333008,594.1500244140625,104.6291732788086,55.400001525878906,156.98123168945312,54.44783401489258,63.36000061035156,19.920000076293945,62.31576156616211,303.3699951171875,333.1000061035156,238.67724609375,128.02999877929688,437.4100036621094,79.21243286132812,84.3115005493164,108.61000061035156,137.0399932861328,88.44999694824219,374.20001220703125,114.19999694824219,7.0771989822387695,119.56648254394531,87.8207015991211,139.91000366210938,122.12000274658203,419.2200012207031,127.62805938720703,31.920000076293945,76.95999908447266,253.02000427246094,89.44000244140625,192.42999267578125,149.5500030517578,219.97999572753906,58.06243133544922,62.20606994628906,200.9305877685547,165.61000061035156,139.0630645751953,62.6150016784668,98.47261810302734
2019-12-24,58.810001373291016,329.6400146484375,46.540000915527344,110.27999877929688,277.8900146484375,1344.4300537109375,1343.56005859375,1789.2099609375,29.07256317138672,240.6219482421875,119.07365417480469,283.596923828125,61.30680847167969,294.92999267578125,183.91000366210938,169.91000366210938,128.49000549316406,304.07000732421875,86.37000274658203,2044.0,320.5,69.6500015258789,73.11000061035156,480.8599853515625,111.58000183105469,268.80999755859375,47.431312561035156,110.66999816894531,62.202789306640625,44.320655822753906,293.6109619140625,72.72804260253906,93.2300033569336,36.04465866088867,108.55000305175781,108.7699966430664,205.1199951171875,36.75226974487305,116.62999725341797,37.29999923706055,36.5,66.72000122070312,104.41471862792969,66.52999877929688,263.260009765625,335.489990234375,91.43000030517578,59.11886215209961,263.81658935546875,598.8099975585938,116.27933502197266,36.279998779296875,177.2347869873047,294.4800109863281,21.780000686645508,22.790000915527344,229.02999877929688,150.89495849609375,60.7768440246582,594.530029296875,104.69894409179688,55.41999816894531,156.95130920410156,54.70649719238281,63.470001220703125,19.84000015258789,62.37529754638672,300.8699951171875,333.20001220703125,238.47735595703125,129.1999969482422,439.8299865722656,79.15267944335938,84.05332946777344,108.69000244140625,136.88999938964844,88.7699966430664,376.510009765625,115.12000274658203,7.127108097076416,121.68826293945312,88.1093521118164,138.2100067138672,123.93000030517578,425.25,127.60820007324219,31.979999542236328,77.31999969482422,252.49000549316406,89.1500015258789,192.75,149.1699981689453,220.55999755859375,57.84433364868164,61.739768981933594,201.33926391601562,166.19000244140625,138.27964782714844,62.86000061035156,98.06438446044922
2019-12-26,58.88999938964844,331.20001220703125,46.630001068115234,108.93000030517578,278.260009765625,1362.469970703125,1360.4000244140625,1868.77001953125,29.560758590698242,240.19496154785156,119.08360290527344,289.2236022949219,61.11740493774414,296.3399963378906,184.24000549316406,170.35000610351562,127.58000183105469,301.7900085449219,86.31999969482422,2064.320068359375,317.9800109863281,70.05000305175781,73.0199966430664,485.7300109863281,112.06999969482422,268.1300048828125,47.50080108642578,111.26000213623047,61.92367172241211,44.75859069824219,295.1078186035156,72.61842346191406,92.08000183105469,36.084476470947266,108.51000213623047,109.06999969482422,207.7899932861328,36.68275451660156,116.02999877929688,37.56999969482422,36.79999923706055,66.38999938964844,104.275634765625,66.2699966430664,261.42999267578125,331.3399963378906,88.79000091552734,59.526851654052734,266.3516845703125,598.0399780273438,116.46887969970703,36.2400016784668,177.87164306640625,294.9200134277344,21.40999984741211,22.420000076293945,231.1699981689453,152.51844787597656,61.173492431640625,597.239990234375,105.57599639892578,55.11000061035156,158.23779296875,54.56721496582031,63.880001068115234,19.579999923706055,62.03792190551758,306.2799987792969,332.6300048828125,239.04702758789062,128.67999267578125,439.0899963378906,79.17259979248047,84.11290740966797,109.75,136.69000244140625,88.4000015258789,374.8599853515625,115.30999755859375,7.1470723152160645,121.80779266357422,87.67139434814453,140.07000732421875,123.98999786376953,430.94000244140625,127.55855560302734,31.6299991607666,77.4000015258789,251.3300018310547,89.26000213623047,193.7100067138672,148.8300018310547,220.25,58.38957214355469,62.30527877807617,201.36917114257812,165.36000061035156,139.7671661376953,62.790000915527344,98.2535629272461
2019-12-27,59.189998626708984,330.7900085449219,46.18000030517578,108.55000305175781,277.6400146484375,1354.6400146484375,1351.8900146484375,1869.800048828125,28.33528709411621,239.82757568359375,118.80510711669922,289.11383056640625,60.977840423583984,296.6700134277344,185.3800048828125,170.77000427246094,126.44999694824219,300.0899963378906,85.58999633789062,2072.5400390625,316.5299987792969,70.29000091552734,73.27999877929688,483.69000244140625,111.80000305175781,269.010009765625,47.42138671875,110.79000091552734,61.96354293823242,44.887977600097656,293.4912109375,72.5984878540039,92.83999633789062,35.905296325683594,108.43000030517578,108.31999969482422,208.10000610351562,36.722476959228516,117.08000183105469,37.40999984741211,36.724998474121094,65.94999694824219,105.07041931152344,66.58000183105469,263.9800109863281,332.2900085449219,88.38999938964844,59.785579681396484,266.54132080078125,597.8800048828125,116.3990478515625,35.93000030517578,177.6427764892578,293.70001220703125,21.850000381469727,22.790000915527344,230.02000427246094,152.1200408935547,61.024749755859375,599.239990234375,105.12750244140625,54.029998779296875,158.52700805664062,54.994998931884766,63.56999969482422,19.719999313354492,60.95632553100586,306.1099853515625,329.0899963378906,236.7283935546875,128.19000244140625,437.2099914550781,79.07302856445312,84.52001953125,109.4000015258789,137.5399932861328,88.80000305175781,373.32000732421875,114.95999908447266,7.127108097076416,121.81775665283203,87.72116088867188,140.6199951171875,124.47000122070312,430.3800048828125,127.64791870117188,31.6200008392334,77.23999786376953,253.1699981689453,88.37000274658203,194.0500030517578,148.5800018310547,220.97000122070312,58.50852966308594,61.640560150146484,201.11000061035156,165.85000610351562,138.6465606689453,63.119998931884766,97.99468994140625
2019-12-30,58.880001068115234,328.3399963378906,45.52000045776367,107.33999633789062,275.6300048828125,1339.7099609375,1336.1400146484375,1846.8900146484375,28.19580078125,238.5764617919922,118.21829986572266,290.82977294921875,60.73859786987305,294.8900146484375,183.3000030517578,169.58999633789062,126.29000091552734,296.010009765625,84.58999633789062,2053.8701171875,313.4599914550781,69.98999786376953,73.11000061035156,483.0799865722656,111.68000030517578,268.3599853515625,47.242698669433594,110.36000061035156,61.45515823364258,44.96760177612305,294.5190734863281,72.09024810791016,93.48999786376953,35.63652801513672,106.93000030517578,107.7699966430664,204.41000366210938,36.69268798828125,115.47000122070312,37.08000183105469,36.439998626708984,64.93000030517578,104.49420166015625,66.44000244140625,261.6000061035156,328.1400146484375,88.05000305175781,59.32783126831055,262.3294982910156,591.3200073242188,116.29928588867188,35.400001525878906,177.49351501464844,292.5400085449219,21.579999923706055,22.6200008392334,230.8300018310547,151.2634735107422,61.11399841308594,583.8499755859375,104.6391372680664,53.209999084472656,157.16073608398438,55.0,63.36000061035156,19.43000030517578,61.0555534362793,303.5899963378906,323.30999755859375,232.18113708496094,127.55000305175781,437.510009765625,78.63489532470703,84.29164123535156,107.97000122070312,136.80999755859375,88.43000030517578,373.70001220703125,116.5,7.0771989822387695,120.5626220703125,87.03436279296875,139.10000610351562,122.3499984741211,414.70001220703125,126.74444580078125,31.709999084472656,78.08000183105469,251.35000610351562,87.95999908447266,192.3300018310547,147.5500030517578,218.97000122070312,58.39948272705078,61.888587951660156,201.5800018310547,163.83999633789062,138.22015380859375,63.290000915527344,97.25788879394531
2019-12-31,59.41999816894531,329.80999755859375,45.86000061035156,108.1500015258789,279.0400085449219,1339.3900146484375,1337.02001953125,1847.8399658203125,28.574403762817383,239.37083435058594,118.19840240478516,292.9547119140625,60.8482551574707,295.94000244140625,183.4600067138672,170.5,126.4000015258789,296.7300109863281,84.55000305175781,2053.72998046875,316.0199890136719,69.36000061035156,73.38999938964844,485.0799865722656,110.95999908447266,269.0799865722656,47.61000061035156,110.9000015258789,61.8239860534668,44.75859069824219,293.3016357421875,72.11018371582031,94.05000305175781,35.94511413574219,107.51000213623047,108.13999938964844,205.25,36.69268798828125,115.62999725341797,37.06999969482422,36.400001525878906,64.9800033569336,104.92139434814453,66.72000122070312,261.1300048828125,331.739990234375,87.31999969482422,59.55670166015625,261.4212646484375,591.1500244140625,116.4988021850586,35.22999954223633,177.29449462890625,292.3999938964844,21.799999237060547,22.739999771118164,231.6699981689453,150.82522583007812,60.994998931884766,571.9400024414062,104.37004089355469,53.779998779296875,157.2704315185547,55.08000183105469,63.54999923706055,20.100000381469727,61.77000045776367,306.6400146484375,323.57000732421875,235.1593475341797,127.26000213623047,438.260009765625,78.76433563232422,84.46044158935547,108.16999816894531,136.6699981689453,88.2300033569336,375.4800109863281,116.41999816894531,7.137090682983398,120.41320037841797,87.51213836669922,139.1999969482422,122.43000030517578,418.3299865722656,127.36991119384766,32.130001068115234,78.41999816894531,253.13999938964844,88.08999633789062,192.67999267578125,149.33999633789062,218.9499969482422,58.44905090332031,62.970001220703125,201.94000244140625,164.4499969482422,137.71438598632812,63.4900016784668,97.34749603271484
2020-01-02,58.650001525878906,334.42999267578125,49.099998474121094,107.83999633789062,283.67999267578125,1368.6800537109375,1367.3699951171875,1898.010009765625,28.982892990112305,238.4076690673828,119.77982330322266,299.6388854980469,62.004608154296875,302.8299865722656,187.8300018310547,170.32000732421875,138.22000122070312,294.239990234375,84.04000091552734,2074.580078125,322.3900146484375,71.44000244140625,73.62000274658203,490.42999267578125,112.26000213623047,270.7900085449219,48.41999816894531,111.66999816894531,61.724300384521484,45.156707763671875,290.876708984375,72.93731689453125,93.77999877929688,36.134246826171875,107.33999633789062,110.9800033569336,209.77999877929688,36.97073745727539,115.5199966430664,37.06999969482422,36.459999084472656,65.2300033569336,104.64321899414062,67.12000274658203,265.0199890136719,327.0,85.97000122070312,60.54185104370117,265.64306640625,597.260009765625,117.23702239990234,37.72999954223633,181.67288208007812,297.8900146484375,21.600000381469727,22.479999542236328,233.4199981689453,150.88499450683594,61.90729904174805,610.1900024414062,107.24041748046875,55.38999938964844,160.18247985839844,54.33000183105469,63.70000076293945,20.649999618530273,62.77000045776367,328.70001220703125,329.80999755859375,239.76658630371094,128.5399932861328,437.5199890136719,79.17259979248047,84.51008605957031,110.75,135.82000732421875,88.69000244140625,373.3500061035156,116.83000183105469,7.11712646484375,121.20014953613281,88.93550109863281,142.8699951171875,122.08000183105469,430.260009765625,128.6407470703125,31.610000610351562,78.58999633789062,254.5500030517578,89.73999786376953,196.72999572753906,151.1199951171875,219.4499969482422,58.56801223754883,65.62000274658203,204.27999877929688,167.4600067138672,142.405029296875,62.380001068115234,101.21073150634766
2020-01-03,58.66999816894531,331.80999755859375,48.599998474121094,106.41000366210938,280.44000244140625,1361.52001953125,1360.6600341796875,1874.969970703125,27.548194885253906,236.78915405273438,117.6712646484375,296.72576904296875,61.01771926879883,297.95001220703125,184.9499969482422,169.9600067138672,133.8000030517578,290.8500061035156,84.0,2065.47998046875,314.19000244140625,70.41999816894531,73.83000183105469,494.4700012207031,112.29000091552734,269.57000732421875,47.630001068115234,111.81999969482422,61.166072845458984,44.79840087890625,291.1162414550781,72.63835144042969,93.02999877929688,35.795799255371094,107.19999694824219,109.12999725341797,208.6699981689453,36.31533432006836,116.37000274658203,36.665000915527344,36.099998474121094,65.06999969482422,104.36505126953125,66.55999755859375,264.7699890136719,322.7300109863281,77.9000015258789,59.805477142333984,263.86651611328125,593.3400268554688,116.74819946289062,37.9900016784668,178.2000274658203,294.69000244140625,21.25,22.110000610351562,232.63999938964844,148.67385864257812,60.83633804321289,607.7999877929688,104.88829803466797,54.529998779296875,158.18792724609375,54.2400016784668,63.279998779296875,20.200000762939453,61.70000076293945,324.6600036621094,325.8999938964844,235.92889404296875,127.30000305175781,438.75,78.39591217041016,84.22212982177734,108.76000213623047,135.6300048828125,87.0199966430664,369.1600036621094,116.86000061035156,7.0771989822387695,118.19181823730469,88.41791534423828,141.75999450683594,122.20999908447266,443.010009765625,126.93307495117188,31.239999771118164,78.16999816894531,250.1699981689453,87.9000015258789,200.8800048828125,152.58999633789062,217.97999572753906,58.56801223754883,64.61000061035156,204.3300018310547,168.44000244140625,140.29275512695312,62.68000030517578,98.8808364868164
2020-01-06,59.7400016784668,333.7099914550781,48.38999938964844,106.58000183105469,285.8800048828125,1397.81005859375,1394.2099609375,1902.8800048828125,27.219409942626953,238.6062469482422,116.28877258300781,299.09014892578125,59.701866149902344,295.5799865722656,187.1199951171875,170.19000244140625,135.94000244140625,290.82000732421875,84.58999633789062,2047.4000244140625,313.7200012207031,70.8499984741211,73.98999786376953,497.45001220703125,112.80000305175781,270.2699890136719,47.79999923706055,113.01000213623047,60.55800247192383,44.459999084472656,291.196044921875,72.2596664428711,93.02999877929688,35.61661911010742,108.77999877929688,108.73999786376953,212.60000610351562,35.74930191040039,116.93000030517578,36.56999969482422,36.01499938964844,65.6500015258789,104.67302703857422,67.29000091552734,266.92999267578125,325.5299987792969,77.33999633789062,59.63631057739258,265.892578125,595.760009765625,114.72309112548828,38.0,174.18983459472656,289.19000244140625,21.56999969482422,22.579999923706055,235.42999267578125,146.75157165527344,59.73563766479492,606.5499877929688,103.38335418701172,53.56999969482422,158.59681701660156,54.150001525878906,63.380001068115234,20.8700008392334,61.54999923706055,324.05999755859375,335.8299865722656,236.9182891845703,126.4000015258789,434.6600036621094,78.10713958740234,84.21220397949219,110.16999816894531,136.14999389648438,86.51000213623047,371.739990234375,117.43000030517578,7.107144355773926,116.10987854003906,87.72116088867188,141.97999572753906,124.69000244140625,451.5400085449219,126.0494613647461,31.309999465942383,78.62000274658203,250.9499969482422,87.69999694824219,202.74000549316406,152.94000244140625,224.02999877929688,59.07358932495117,63.369998931884766,204.5800018310547,169.49000549316406,140.0150909423828,62.59000015258789,96.81978607177734
2020-01-07,60.34000015258789,333.3900146484375,48.25,106.8499984741211,283.05999755859375,1395.1099853515625,1393.3399658203125,1906.8599853515625,27.11977767944336,236.36216735839844,118.93441009521484,297.68353271484375,61.426429748535156,298.7900085449219,187.5,168.1300048828125,136.6999969482422,290.0899963378906,84.20999908447266,2068.050048828125,312.6400146484375,71.06999969482422,73.0199966430664,499.1600036621094,112.02999877929688,270.07000732421875,47.4900016784668,112.41000366210938,60.12936019897461,44.93000030517578,290.7370300292969,72.74797058105469,91.93000030517578,35.45735168457031,108.38999938964844,110.0199966430664,213.05999755859375,35.67979049682617,116.4800033569336,37.06999969482422,36.470001220703125,65.12000274658203,102.71586608886719,67.73999786376953,266.1199951171875,329.69000244140625,77.13999938964844,58.641212463378906,265.95245361328125,582.7999877929688,117.36671447753906,38.31999969482422,175.572998046875,296.239990234375,21.399999618530273,22.280000686645508,233.6999969482422,144.3611602783203,61.08424758911133,625.0,110.3200912475586,58.27000045776367,157.15077209472656,53.91999816894531,63.689998626708984,21.170000076293945,61.95000076293945,328.0299987792969,330.75,239.7865753173828,128.0399932861328,428.7699890136719,77.58934783935547,83.74551391601562,109.66999816894531,134.00999450683594,88.97000122070312,373.1300048828125,118.80000305175781,7.057234764099121,117.2155990600586,87.4524154663086,142.9600067138672,125.51000213623047,469.05999755859375,128.4818878173828,30.760000228881836,78.91999816894531,253.08999633789062,86.7699966430664,203.2100067138672,154.22000122070312,223.7899932861328,58.77619171142578,67.66000366210938,204.16000366210938,172.9499969482422,140.67950439453125,62.459999084472656,99.03018951416016
